idProducto,idVendedor,fecha,idSucursal,descuento
59,18,27/10/2022,26,8
52,29,04/05/2021,27,0
59,22,28/06/2021,25,30
90,16,01/08/2021,28,15
59,48,30/04/2022,7,0
4,12,07/05/2022,8,11
4,4,30/12/2021,14,0
75,11,27/09/2021,4,50
4,86,04/10/2022,27,50
90,38,27/03/2021,2,0
75,89,29/11/2021,29,4
59,79,07/11/2022,17,22
59,99,22/05/2021,12,30
75,32,16/05/2022,24,0
59,57,07/06/2022,26,0
39,72,01/05/2022,11,69
75,57,09/02/2021,29,50
75,1,28/09/2022,12,22
39,69,20/05/2021,25,0
4,32,16/11/2022,8,5
75,70,29/06/2021,1,4
90,91,03/02/2022,25,19
90,71,02/09/2021,22,0
75,3,23/11/2021,11,9
4,21,31/05/2022,6,0
52,85,14/11/2021,18,0
52,21,14/09/2021,19,0
90,53,09/10/2022,24,50
52,15,13/03/2021,18,0
4,36,15/05/2021,22,11
52,50,22/03/2021,17,19
52,14,18/02/2022,9,71
59,24,02/05/2021,22,10
75,24,28/03/2021,30,19
39,32,24/09/2021,12,93
4,37,11/09/2022,3,0
4,82,07/12/2021,2,14
75,46,31/03/2022,7,24
59,35,12/04/2022,14,51
90,9,02/10/2021,3,26
52,51,15/03/2022,8,0
39,44,20/07/2021,11,30
39,33,18/05/2021,28,50
4,23,04/10/2022,2,5
52,40,27/11/2022,1,7
59,92,14/03/2022,10,26
4,100,02/08/2021,29,50
59,86,24/05/2022,11,0
90,91,10/11/2021,9,0
59,3,30/11/2022,23,0
4,5,30/11/2021,27,0
4,40,17/03/2021,8,22
75,67,06/02/2021,7,23
75,32,01/09/2022,7,92
39,52,18/06/2022,28,0
90,78,05/02/2022,3,0
59,46,16/07/2022,29,10
75,94,13/07/2022,15,0
75,39,22/06/2021,8,27
52,77,11/04/2021,29,0
59,88,13/11/2022,3,0
59,10,18/08/2022,1,0
59,68,29/11/2022,20,0
59,26,09/12/2022,6,75
75,6,03/03/2022,9,29
59,17,28/09/2021,17,14
4,57,13/08/2021,12,22
90,9,14/12/2022,30,50
59,63,28/07/2021,7,50
39,95,19/02/2021,29,50
90,18,07/12/2021,4,0
52,93,10/06/2021,10,17
39,18,12/05/2021,9,0
90,36,20/06/2021,26,0
59,89,24/03/2021,9,20
90,76,17/01/2021,18,0
52,71,03/11/2021,6,86
75,13,17/08/2022,22,0
39,92,29/04/2021,27,6
52,71,04/10/2022,7,0
90,49,28/03/2022,22,24
4,23,04/04/2021,11,13
52,61,12/03/2021,7,0
90,57,13/05/2021,17,0
75,27,04/09/2022,4,20
75,73,11/07/2021,7,9
39,30,25/07/2022,22,0
59,24,16/09/2021,5,0
39,48,13/02/2021,27,9
39,81,04/07/2021,13,50
39,2,15/06/2022,3,66
59,21,07/10/2022,11,4
75,21,15/06/2022,7,24
39,70,25/08/2022,2,6
39,45,20/05/2022,15,30
39,21,24/12/2021,25,0
39,28,21/12/2022,24,14
75,43,15/10/2022,7,0
90,36,13/12/2022,7,79
52,30,12/10/2021,8,10
4,29,23/06/2022,9,21
59,90,11/03/2021,27,94
52,69,14/05/2022,27,3
59,89,22/06/2022,27,0
59,84,24/12/2022,10,7
52,20,01/06/2022,17,14
75,100,28/11/2022,1,62
75,61,09/02/2022,15,8
90,35,17/06/2022,10,0
52,57,12/06/2022,30,61
4,74,25/09/2021,23,28
75,35,03/02/2021,11,0
39,67,09/09/2021,22,8
4,95,12/08/2022,12,0
59,39,17/05/2021,29,6
59,34,22/08/2021,4,0
59,2,19/12/2022,15,0
52,28,18/07/2022,8,91
90,64,13/07/2022,6,0
90,57,22/06/2022,27,50
52,46,02/07/2022,1,51
59,26,27/01/2022,13,0
39,91,13/06/2021,12,0
75,64,03/01/2022,22,2
59,14,06/09/2021,30,50
52,98,04/11/2021,28,0
90,68,21/10/2021,15,50
75,23,13/01/2022,5,0
4,63,17/07/2021,12,28
52,90,19/05/2022,27,15
75,74,26/11/2022,13,0
52,89,15/12/2022,14,50
4,69,28/06/2022,21,95
75,21,25/11/2022,18,30
52,58,15/03/2022,30,0
52,26,30/06/2022,27,50
75,83,03/01/2021,11,0
52,94,11/04/2022,9,20
52,27,08/01/2022,12,27
52,20,08/12/2022,11,89
52,11,10/08/2021,7,0
90,62,10/04/2022,2,5
39,8,06/08/2022,12,50
59,82,03/11/2021,26,0
52,99,25/11/2022,19,5
59,83,05/04/2022,14,83
90,81,06/11/2021,26,70
4,60,06/06/2021,23,24
90,40,20/10/2022,27,0
39,86,23/08/2021,7,0
75,29,20/01/2021,9,0
4,30,25/08/2021,8,18
90,34,19/12/2021,7,0
75,27,29/01/2022,14,10
90,8,03/12/2022,2,29
4,38,09/12/2021,9,50
90,91,16/02/2022,13,12
59,23,18/02/2021,15,12
4,47,22/03/2022,26,69
39,77,21/09/2021,11,50
4,6,29/05/2022,9,24
59,48,02/08/2022,7,50
39,67,26/11/2021,24,50
39,17,04/03/2021,13,50
90,49,21/05/2021,11,20
75,61,26/05/2021,5,4
52,69,31/10/2021,29,0
59,59,14/10/2022,23,0
90,20,30/12/2022,12,0
39,25,05/09/2021,28,0
75,48,18/03/2022,14,50
39,89,14/06/2021,7,66
90,84,15/12/2022,25,50
75,24,13/12/2021,10,58
90,32,04/06/2022,11,0
59,34,10/02/2022,28,0
4,84,26/10/2021,22,60
59,88,29/03/2022,7,59
90,7,01/01/2022,13,1
39,68,06/06/2021,10,19
52,84,13/04/2021,16,73
4,41,17/01/2022,25,0
59,88,05/01/2021,3,0
4,1,06/06/2022,5,0
4,81,08/02/2022,24,0
4,78,19/03/2022,25,0
75,75,16/06/2022,16,0
90,4,23/10/2022,7,72
59,33,14/10/2022,8,0
4,36,13/09/2021,6,50
52,5,10/02/2021,4,0
39,72,30/07/2021,11,4
39,32,30/11/2022,24,6
39,53,03/12/2021,3,0
4,32,23/02/2022,4,17
59,75,28/10/2021,3,12
39,46,05/06/2022,3,50
4,41,13/02/2021,5,82
39,78,27/07/2022,8,0
52,62,28/08/2022,10,60
52,10,30/05/2022,13,15
39,56,28/06/2022,16,55
59,99,11/12/2021,25,0
75,47,26/06/2022,9,1
52,77,19/08/2021,13,50
39,2,02/12/2022,13,71
59,67,22/05/2021,8,0
75,17,10/09/2021,11,21
90,85,29/10/2022,12,0
4,13,21/10/2022,23,23
59,4,21/01/2021,5,50
75,74,19/07/2021,7,0
90,95,23/10/2021,8,50
75,96,01/04/2021,28,0
59,25,23/06/2021,25,72
4,82,21/02/2022,27,90
75,55,06/09/2022,7,0
90,84,09/04/2022,7,72
4,76,10/06/2022,14,0
4,69,15/06/2022,10,3
75,23,23/05/2022,9,89
90,85,14/12/2022,28,26
52,96,20/02/2022,30,64
39,6,26/11/2021,5,24
75,14,11/07/2021,10,22
90,24,03/07/2021,25,26
4,44,20/01/2022,3,50
39,96,29/11/2021,11,2
4,9,23/12/2021,21,20
59,23,31/08/2021,4,53
39,11,04/03/2021,15,28
4,9,10/02/2021,25,5
90,80,30/11/2021,15,0
90,45,10/05/2021,9,23
75,52,01/09/2022,2,18
4,47,27/03/2022,15,0
59,1,26/09/2022,22,50
75,43,26/12/2022,28,0
90,79,28/01/2022,22,0
52,16,13/10/2021,18,0
75,87,23/06/2021,6,9
39,86,31/01/2022,2,26
4,62,13/12/2022,3,0
90,64,03/06/2021,9,50
39,8,21/02/2021,17,30
52,86,05/06/2022,9,55
59,28,10/09/2022,22,50
75,57,17/07/2022,2,50
90,11,21/04/2022,10,3
39,2,28/09/2022,14,0
59,37,22/11/2021,1,0
75,55,29/04/2022,3,100
75,19,13/05/2022,15,2
52,59,20/07/2022,21,0
39,8,02/06/2021,3,30
90,41,25/02/2021,29,0
59,43,08/07/2021,29,0
59,12,20/06/2021,15,50
4,77,28/09/2022,8,0
39,72,11/03/2022,27,5
39,26,29/07/2021,12,28
4,97,06/01/2022,4,76
39,15,30/11/2021,24,22
4,95,03/05/2022,27,0
39,97,02/04/2021,11,70
52,77,25/06/2022,13,14
75,8,10/02/2022,9,12
90,3,23/01/2021,27,26
39,13,09/11/2022,8,2
75,38,14/04/2021,23,0
4,16,14/10/2021,11,0
52,20,05/01/2021,30,81
59,19,06/09/2021,6,0
59,4,03/08/2022,5,27
52,61,22/04/2022,4,90
39,6,18/10/2022,19,29
52,82,07/10/2022,23,0
4,27,31/10/2022,28,22
75,29,16/01/2022,29,30
59,66,05/02/2022,8,92
90,33,18/02/2021,9,15
4,84,11/10/2021,8,6
90,14,12/02/2021,10,0
90,68,17/04/2022,28,0
90,13,25/12/2022,15,50
4,8,31/05/2022,30,50
90,72,20/07/2021,13,23
90,87,29/04/2021,7,0
75,21,18/02/2021,10,50
59,32,09/03/2022,4,50
90,19,13/05/2021,26,15
75,47,15/12/2021,8,22
59,76,06/05/2022,22,26
39,65,28/10/2022,27,0
59,15,24/05/2021,19,9
59,73,16/02/2022,9,50
90,73,09/07/2022,3,29
59,8,15/02/2021,12,13
75,5,17/10/2022,6,6
75,94,25/04/2021,2,0
75,69,02/06/2022,25,50
75,65,09/05/2021,1,0
90,94,26/09/2021,8,1
75,55,30/01/2022,22,3
90,56,13/06/2021,2,16
39,55,21/11/2022,3,0
90,69,06/02/2022,9,50
4,8,28/09/2021,29,0
90,48,21/10/2021,17,0
39,19,30/07/2021,15,29
90,72,13/07/2021,30,29
75,86,01/06/2022,5,30
4,61,22/05/2022,22,50
59,22,26/05/2021,30,50
75,27,17/08/2022,24,5
59,30,11/03/2021,20,50
75,50,07/11/2022,5,50
75,21,26/07/2021,6,4
75,57,02/04/2021,3,0
52,59,09/02/2022,15,22
39,25,28/04/2021,9,5
75,68,13/04/2022,18,71
52,52,08/05/2022,8,50
39,55,15/11/2021,8,10
39,65,09/05/2022,16,0
59,56,27/04/2021,1,0
75,91,24/02/2021,25,5
52,59,15/08/2021,16,0
59,10,27/04/2021,27,29
52,25,30/07/2022,8,50
59,64,11/08/2022,1,0
75,91,30/05/2021,6,76
59,12,29/03/2022,29,0
52,4,05/06/2021,7,8
4,45,04/06/2022,11,28
52,30,27/04/2022,3,11
90,67,29/01/2022,30,96
59,1,15/08/2022,4,0
39,24,29/11/2022,29,0
59,54,01/03/2021,12,17
90,32,24/05/2022,25,0
4,46,02/08/2021,14,24
75,47,25/08/2022,16,51
90,47,21/09/2022,1,28
75,89,13/03/2022,6,24
39,42,01/08/2021,11,3
4,67,10/11/2021,19,8
39,65,21/08/2022,11,29
59,100,14/03/2022,11,64
59,44,31/05/2021,2,0
75,9,11/07/2021,16,5
75,44,22/09/2021,8,0
4,90,07/03/2022,12,64
52,67,27/06/2022,11,50
59,47,08/04/2021,6,8
4,79,07/10/2022,22,21
75,11,15/01/2022,10,29
90,55,03/09/2021,1,28
4,30,08/07/2021,23,51
59,55,26/09/2021,23,15
39,31,16/09/2021,24,0
39,53,25/03/2022,24,0
4,36,20/02/2022,21,99
75,26,16/12/2022,22,30
39,21,12/09/2022,26,52
52,17,01/11/2021,9,0
52,63,21/10/2021,20,1
52,97,05/08/2021,7,50
75,63,05/06/2021,11,50
39,63,23/05/2022,29,0
4,36,29/07/2021,4,27
52,89,09/09/2022,1,0
75,34,06/10/2021,7,0
39,89,29/04/2021,15,0
39,79,16/05/2021,29,93
52,11,25/02/2022,6,53
4,15,07/07/2021,22,0
52,22,07/07/2022,22,21
90,43,13/11/2022,7,0
90,48,22/10/2022,20,85
52,87,04/04/2022,11,22
52,93,13/11/2021,26,19
39,70,08/05/2021,12,52
75,58,19/12/2022,13,52
39,43,07/01/2022,24,0
90,4,25/07/2021,13,50
4,18,22/07/2021,13,10
75,28,24/10/2022,21,50
75,39,17/12/2022,6,50
4,76,22/03/2022,7,80
4,28,18/04/2022,25,0
75,93,05/01/2022,12,0
75,95,29/11/2022,6,20
90,20,01/08/2021,28,0
52,39,30/09/2021,28,19
4,42,03/10/2022,9,30
39,72,07/06/2021,5,50
75,97,19/11/2022,10,0
4,14,18/10/2021,22,13
59,88,13/04/2021,11,27
52,60,27/03/2021,8,12
90,45,11/04/2022,26,11
90,91,12/12/2022,21,0
59,90,08/10/2022,8,9
52,53,23/04/2021,22,14
4,58,31/08/2021,25,8
90,8,09/01/2021,9,0
4,29,12/04/2022,22,28
75,27,27/12/2021,27,0
39,53,03/10/2021,12,10
39,17,25/11/2022,3,99
90,99,24/12/2022,8,77
90,48,28/01/2021,6,0
75,80,19/08/2021,8,25
59,36,09/08/2022,15,0
75,77,12/04/2022,27,26
4,13,19/09/2022,30,20
52,79,16/11/2021,16,3
39,31,03/01/2022,25,50
75,21,05/03/2021,7,77
59,25,21/02/2022,23,56
52,93,10/08/2022,7,0
90,42,21/03/2022,9,24
90,57,28/11/2021,9,15
75,92,12/01/2021,8,50
75,27,24/07/2021,4,50
4,96,16/07/2022,28,19
52,56,25/03/2021,7,15
4,15,19/11/2022,1,0
39,9,24/06/2022,11,50
59,49,23/03/2022,5,0
52,28,11/02/2021,22,50
52,1,17/07/2021,9,0
59,6,20/07/2021,11,0
39,81,18/08/2022,13,50
59,15,27/12/2021,3,5
59,46,30/04/2022,22,50
75,76,09/12/2022,10,50
39,71,27/01/2022,1,0
90,8,30/11/2021,5,30
59,31,04/05/2022,24,26
39,74,02/05/2021,4,21
90,94,17/09/2022,1,0
59,2,07/09/2022,10,0
59,15,16/01/2022,6,88
39,68,16/12/2022,24,0
52,10,07/01/2022,3,50
52,20,31/12/2021,13,0
59,96,07/06/2022,12,2
39,85,09/12/2022,24,3
39,44,15/01/2021,23,94
4,37,30/07/2022,22,16
59,42,06/11/2022,24,2
59,61,12/05/2021,4,50
75,35,02/06/2021,6,0
59,93,24/06/2022,23,7
39,74,08/12/2021,6,7
52,41,09/01/2022,8,0
90,34,26/01/2021,10,50
75,88,28/06/2022,11,50
39,75,02/08/2022,28,0
90,36,15/01/2022,14,0
90,29,15/07/2022,10,50
4,10,24/11/2022,15,50
4,37,28/07/2022,28,15
75,21,14/12/2022,9,26
90,16,24/02/2022,25,21
39,63,14/11/2021,8,5
4,32,07/08/2021,15,29
90,57,30/12/2022,23,5
39,21,17/01/2022,12,59
90,23,23/02/2022,24,0
59,36,13/10/2022,27,86
39,75,29/10/2022,22,15
52,48,19/04/2021,20,0
90,74,22/03/2021,3,30
39,25,10/08/2022,9,50
52,2,28/04/2022,12,68
52,21,17/08/2022,21,50
75,20,19/06/2022,19,0
90,8,15/11/2022,24,73
4,10,25/12/2022,30,3
59,9,26/12/2021,14,0
90,21,13/09/2021,16,21
52,65,18/02/2022,1,0
75,59,09/12/2022,28,27
90,79,14/08/2021,6,50
90,87,17/03/2022,21,4
52,18,07/06/2021,20,25
59,86,18/09/2021,6,8
75,31,30/08/2022,13,0
59,47,11/04/2022,22,16
75,62,16/01/2021,29,50
90,15,22/10/2021,7,27
90,86,06/09/2022,22,26
4,56,14/08/2022,5,4
75,8,29/10/2022,6,72
59,60,01/05/2021,12,0
39,32,22/11/2022,25,50
75,40,16/08/2022,5,28
52,42,01/09/2022,4,0
39,93,18/12/2022,8,0
75,89,05/07/2021,11,19
39,7,04/03/2021,10,0
52,90,17/11/2021,27,27
90,5,24/07/2022,4,8
39,71,10/02/2021,6,10
52,28,14/03/2022,2,0
4,56,20/07/2022,7,20
90,68,04/04/2021,6,24
90,16,12/04/2021,26,11
59,68,15/06/2022,24,50
75,45,21/03/2021,15,29
59,42,07/09/2022,23,17
90,11,09/05/2022,15,0
90,61,01/04/2021,23,5
52,68,26/07/2022,27,50
4,93,09/03/2021,2,19
52,14,18/09/2022,6,0
59,17,22/10/2022,10,50
52,21,23/03/2022,6,92
59,99,18/12/2022,26,2
75,1,24/08/2021,23,2
39,54,22/12/2021,15,26
75,55,15/08/2021,26,0
59,55,26/07/2021,20,7
39,29,09/11/2021,23,21
75,42,12/08/2022,12,27
75,28,04/07/2022,10,0
75,42,05/02/2021,24,0
75,97,13/12/2021,3,15
59,54,23/02/2021,9,96
59,95,30/03/2022,3,50
90,54,02/09/2022,23,0
59,83,29/09/2022,26,29
52,75,11/09/2021,4,22
75,89,15/06/2021,9,2
4,88,19/02/2022,22,0
59,8,16/06/2021,14,9
4,34,27/03/2021,9,82
4,62,03/02/2021,12,23
59,38,25/12/2022,24,21
39,92,04/11/2021,15,0
39,99,15/11/2022,23,0
39,99,12/12/2021,21,0
4,68,06/10/2022,6,21
39,68,19/10/2022,7,83
75,33,22/10/2022,10,50
52,14,15/11/2021,29,17
59,93,13/07/2021,6,7
4,95,23/01/2022,28,25
39,12,02/07/2022,30,50
39,53,08/02/2021,7,78
4,40,25/03/2022,10,86
59,82,02/08/2022,11,66
39,24,01/12/2021,11,0
52,12,09/11/2021,24,24
90,33,05/09/2022,14,50
90,20,02/03/2021,25,0
75,64,07/01/2021,8,50
39,57,14/01/2021,13,24
4,73,24/03/2021,5,27
52,18,06/01/2022,9,78
52,95,30/12/2022,29,50
59,57,21/09/2022,11,50
52,94,18/11/2022,13,0
4,63,27/02/2022,9,0
75,100,06/03/2021,26,0
39,77,28/05/2021,11,96
4,48,18/11/2021,22,15
4,94,30/04/2022,25,14
90,26,01/12/2021,27,50
75,3,07/06/2022,28,5
75,87,28/11/2022,3,0
59,74,27/08/2021,8,50
4,42,10/12/2022,23,0
90,90,27/05/2022,4,0
59,77,11/07/2022,6,0
90,15,26/11/2021,25,19
75,2,08/03/2021,28,62
90,40,28/08/2022,26,0
90,56,04/02/2022,7,0
52,80,25/07/2021,10,50
75,66,15/10/2021,8,0
59,69,07/05/2021,23,30
59,51,05/07/2022,9,1
4,96,25/05/2022,22,19
39,5,02/08/2022,7,0
52,16,04/09/2021,6,0
39,55,02/03/2022,2,50
75,57,20/02/2022,11,16
52,57,20/02/2022,29,0
59,38,09/02/2022,28,0
75,9,25/07/2022,1,0
39,82,19/09/2022,30,6
59,60,11/12/2021,3,29
52,76,22/06/2021,12,50
90,86,17/03/2022,7,84
4,97,30/11/2021,9,50
39,62,05/06/2021,20,0
75,25,23/05/2021,13,26
90,6,17/10/2021,13,62
59,28,18/08/2021,5,0
75,17,08/04/2021,16,3
75,12,26/04/2021,3,0
52,41,31/07/2022,24,0
4,3,28/01/2021,24,5
75,60,03/02/2022,1,0
4,93,14/11/2022,14,16
4,72,23/01/2022,8,22
4,92,04/10/2021,11,2
75,53,18/06/2021,12,0
59,83,02/07/2022,9,0
75,34,13/11/2022,1,12
4,46,14/07/2021,2,7
75,41,26/05/2021,6,19
75,67,12/08/2021,7,25
75,30,13/08/2021,18,0
90,97,18/03/2021,5,69
59,16,21/05/2022,5,50
90,37,24/11/2022,25,28
90,80,19/01/2021,24,0
39,53,14/07/2022,9,16
75,79,04/01/2021,25,7
75,83,19/09/2022,18,0
59,49,06/07/2022,23,78
75,99,24/06/2022,26,20
75,66,24/02/2022,28,0
39,18,23/07/2021,10,0
39,70,06/05/2022,4,0
52,43,24/09/2022,26,92
4,81,09/07/2021,16,6
52,4,10/11/2021,22,84
59,73,22/12/2021,14,50
39,15,29/10/2021,8,14
52,74,16/08/2021,11,80
75,11,08/11/2021,7,0
39,32,03/05/2021,15,13
75,30,24/11/2021,2,0
75,49,02/05/2022,26,64
75,13,13/08/2021,22,0
90,3,25/05/2021,23,74
4,45,14/02/2021,4,5
52,15,09/09/2022,4,21
59,68,22/09/2021,22,0
4,15,31/12/2022,12,17
39,33,08/04/2021,22,8
75,97,02/08/2022,6,18
39,79,03/02/2021,3,30
59,95,26/05/2022,13,0
39,26,24/09/2021,15,78
59,24,22/08/2021,1,17
52,2,13/06/2021,7,24
52,40,18/09/2021,14,67
39,91,10/07/2022,6,21
52,63,29/10/2021,7,50
75,21,06/11/2021,4,0
4,7,03/04/2021,23,22
59,60,17/09/2021,7,0
4,61,19/04/2021,24,4
75,75,25/05/2021,9,0
52,75,18/10/2022,10,0
59,37,24/02/2022,3,2
4,26,15/11/2022,7,0
90,83,29/04/2022,2,1
59,70,04/07/2022,15,82
90,42,04/01/2021,4,10
4,11,16/08/2022,4,30
4,68,15/05/2021,13,3
52,48,14/11/2022,13,0
52,12,16/05/2021,5,0
90,67,30/05/2022,22,9
39,8,16/06/2021,4,14
90,89,21/03/2022,8,87
59,81,26/04/2021,25,50
59,21,17/07/2021,5,8
75,1,10/02/2022,29,0
90,44,19/08/2021,14,2
4,61,08/11/2021,18,0
52,71,14/06/2022,9,50
75,37,10/02/2022,3,0
52,77,30/12/2021,27,6
39,33,25/03/2021,6,0
59,61,03/07/2021,14,50
90,39,18/07/2021,24,50
4,36,05/11/2021,25,30
52,61,11/06/2022,10,50
39,40,15/07/2022,15,4
39,32,20/04/2021,24,24
75,95,11/12/2021,10,30
90,72,16/10/2021,5,18
90,52,30/08/2021,9,7
59,5,15/09/2022,21,0
59,10,20/05/2022,14,67
4,30,17/04/2021,7,0
39,91,24/01/2022,15,0
75,73,06/04/2021,14,0
59,36,07/06/2022,6,50
59,25,30/11/2021,22,50
75,31,05/11/2022,26,10
4,97,23/11/2021,7,15
90,9,26/04/2022,1,24
75,88,20/08/2022,1,0
4,79,11/06/2021,26,1
4,80,24/11/2022,6,0
59,27,05/11/2022,21,0
52,18,04/01/2022,21,0
75,95,13/06/2021,7,78
75,35,23/06/2021,8,9
4,2,31/12/2021,29,50
75,57,24/06/2021,2,0
52,55,11/06/2022,27,20
4,12,23/09/2021,9,29
39,57,22/03/2021,24,53
59,17,13/01/2022,7,6
4,34,14/12/2021,15,0
4,85,31/12/2021,13,10
39,93,07/05/2022,12,3
59,14,30/06/2021,15,50
39,42,19/10/2022,25,11
4,58,10/02/2021,14,10
90,81,11/05/2021,27,17
59,4,02/05/2022,29,0
52,84,17/11/2022,5,4
59,36,06/12/2021,26,0
4,98,20/08/2022,14,74
90,52,01/08/2021,22,68
75,58,16/02/2022,24,50
90,73,27/11/2021,6,50
75,47,03/07/2021,27,0
90,90,16/05/2022,22,86
75,80,05/04/2021,18,50
90,60,27/09/2022,13,5
52,60,17/04/2022,29,59
90,98,13/07/2021,6,0
52,45,28/10/2022,8,30
75,45,26/01/2021,16,23
59,96,08/03/2021,19,10
59,68,10/10/2022,22,14
75,40,02/05/2021,1,51
4,87,08/10/2022,11,28
90,49,01/01/2022,8,28
39,53,19/02/2021,6,97
52,43,29/04/2021,29,0
75,68,24/08/2022,30,3
75,45,02/07/2021,3,0
75,80,28/10/2022,14,0
90,64,21/10/2022,27,0
52,34,15/02/2022,23,0
52,10,30/06/2022,27,0
59,76,19/04/2022,6,3
39,10,05/11/2022,24,97
90,83,05/10/2022,23,1
59,24,26/11/2022,12,1
52,81,07/05/2021,7,20
90,75,12/05/2022,6,0
4,75,07/04/2022,3,7
52,66,13/05/2021,15,17
90,18,05/12/2022,24,20
4,60,26/06/2021,6,0
75,25,26/09/2022,12,20
39,74,04/07/2021,11,0
39,15,14/01/2022,26,61
59,49,31/12/2022,9,0
52,52,17/02/2021,22,50
59,84,18/02/2021,22,0
4,53,22/10/2022,11,0
59,89,11/05/2021,23,50
90,67,18/12/2021,8,11
90,78,10/03/2021,16,27
90,18,14/09/2021,29,13
52,3,18/12/2021,17,0
52,27,15/09/2021,12,50
59,26,21/02/2021,8,0
4,56,13/03/2022,20,86
90,5,13/06/2022,21,0
90,43,22/09/2022,8,4
90,17,08/06/2022,18,0
4,57,10/01/2022,12,0
39,10,19/01/2022,9,9
90,16,19/02/2021,14,7
59,2,04/05/2022,23,99
52,28,24/04/2022,4,28
75,15,14/11/2022,10,0
90,25,19/07/2022,7,12
4,82,23/03/2022,11,6
4,86,08/01/2021,8,7
59,28,08/12/2022,25,14
52,75,03/10/2022,22,17
52,61,08/01/2021,30,5
75,32,03/11/2022,24,30
39,2,01/10/2022,1,0
59,63,16/10/2022,23,0
75,56,07/01/2021,25,11
75,97,24/07/2022,29,0
90,88,29/08/2022,6,53
59,45,02/02/2022,29,50
4,61,12/05/2022,23,28
4,100,21/10/2022,24,0
52,24,09/09/2021,1,3
39,17,14/07/2022,8,4
4,100,21/01/2022,6,50
75,74,06/09/2021,16,29
75,12,02/09/2021,23,3
90,95,21/01/2022,7,14
39,44,15/12/2022,7,11
59,22,04/05/2022,11,18
90,11,26/02/2022,26,11
59,82,15/01/2022,2,0
59,16,13/11/2022,25,0
39,76,03/06/2022,24,18
39,23,20/07/2022,4,14
39,83,23/02/2021,28,22
4,34,31/05/2021,6,0
59,56,16/07/2022,2,0
39,66,04/08/2022,15,24
59,37,07/07/2022,4,11
4,40,16/04/2021,28,0
90,100,15/08/2022,9,7
4,23,21/02/2021,3,10
52,20,13/07/2021,4,1
4,78,09/09/2021,27,20
52,61,19/01/2022,9,18
4,19,08/03/2021,25,50
75,26,23/06/2021,13,50
39,85,14/03/2021,19,20
39,61,15/02/2021,7,0
4,66,27/06/2021,25,0
75,67,19/02/2021,7,8
39,44,18/06/2022,11,50
52,94,28/03/2021,29,0
75,86,28/02/2022,18,50
90,63,15/01/2021,18,50
75,49,17/05/2021,1,22
52,16,19/07/2022,4,11
39,64,19/05/2021,3,13
52,65,20/07/2021,15,0
59,57,22/12/2021,14,18
90,76,07/04/2021,20,26
75,99,03/09/2022,29,30
39,11,30/07/2021,27,4
59,64,02/08/2021,23,0
4,51,23/12/2021,5,50
4,45,14/04/2021,30,72
90,16,30/10/2021,13,10
52,67,06/05/2021,5,8
90,63,03/02/2022,16,0
59,18,14/07/2021,26,16
59,68,14/03/2022,18,64
52,5,12/06/2022,1,0
90,87,19/05/2022,25,0
52,32,17/06/2022,22,100
75,40,18/11/2021,6,50
52,94,23/10/2022,19,13
4,50,21/04/2022,9,0
4,73,11/04/2022,13,22
4,34,10/04/2021,27,19
4,69,20/08/2022,5,95
75,88,02/06/2022,14,0
52,88,06/10/2021,21,20
75,28,18/10/2021,17,0
52,75,19/07/2022,22,1
52,57,30/07/2022,10,11
59,26,22/03/2021,14,50
59,28,23/06/2022,11,2
52,90,24/08/2022,2,24
4,28,28/02/2022,19,50
4,36,05/08/2022,17,0
4,74,31/07/2021,22,0
39,47,23/06/2022,9,50
90,100,07/01/2022,27,3
90,48,11/07/2022,15,30
59,28,11/12/2022,29,26
4,15,22/06/2021,9,0
75,3,27/08/2021,15,0
39,75,23/09/2021,1,50
4,78,29/08/2021,5,0
39,100,25/02/2021,7,95
39,38,18/03/2022,30,0
75,49,11/04/2022,13,76
75,38,17/08/2021,24,16
75,13,08/12/2022,3,0
75,28,14/12/2021,22,0
39,80,25/03/2022,26,3
90,70,06/07/2021,15,12
59,54,10/06/2021,1,14
39,54,21/05/2021,14,0
4,93,26/12/2022,9,0
4,91,15/06/2021,1,80
52,74,06/12/2022,4,1
75,7,09/07/2022,17,18
4,8,07/04/2022,29,0
39,37,28/08/2021,5,19
59,72,25/09/2021,7,0
39,60,09/06/2021,23,0
75,95,28/02/2021,13,50
39,22,15/10/2022,6,5
52,83,18/07/2022,8,0
39,69,12/07/2021,8,12
90,93,24/06/2021,10,78
90,21,04/07/2022,12,0
52,85,27/04/2022,4,64
90,41,22/01/2022,3,0
59,82,24/01/2022,2,20
90,66,17/07/2022,3,15
39,65,17/03/2021,25,0
39,81,09/06/2021,29,79
90,90,22/07/2021,29,50
52,74,19/02/2021,14,0
39,45,03/05/2021,11,60
4,40,09/03/2022,10,0
90,50,18/11/2022,29,0
39,61,10/06/2022,22,50
52,10,31/05/2021,3,0
75,37,12/11/2022,5,0
59,46,29/12/2022,8,19
75,13,01/09/2022,16,0
90,43,05/11/2022,8,30
75,2,19/02/2021,10,50
39,29,24/03/2021,15,17
90,88,21/12/2022,26,21
4,85,18/06/2021,22,0
75,5,07/05/2021,21,0
59,74,31/12/2021,9,50
90,17,08/01/2022,8,3
90,30,25/11/2022,9,50
39,56,13/10/2021,25,15
4,58,05/03/2022,17,10
4,85,11/11/2021,13,13
90,97,12/10/2021,10,0
75,35,19/05/2022,5,26
